age,attrition,businesstravel,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager
45,0,non-travel,research & development,2,2,medical,1,male,2,4,manager,4,married,16792,9,no,23,4,4,1,22,1,3,20,8,11,8
37,0,travel_rarely,research & development,21,3,life sciences,2,male,4,1,research scientist,1,married,3564,1,yes,12,3,1,1,8,3,2,8,7,1,7
35,0,travel_frequently,research & development,2,3,medical,2,female,3,2,laboratory technician,2,single,4425,5,no,11,3,4,0,10,5,3,6,2,1,2
42,0,non-travel,research & development,21,2,medical,3,female,3,2,manufacturing director,3,divorced,5265,2,no,16,3,2,1,11,5,3,5,3,0,2
38,0,travel_rarely,research & development,2,4,life sciences,4,male,3,2,manufacturing director,3,married,6553,9,no,14,3,2,0,14,3,3,1,0,0,0
38,0,travel_rarely,research & development,29,3,technical degree,4,male,3,2,manufacturing director,4,married,6261,3,no,18,3,1,1,9,3,1,7,7,1,7
27,0,travel_frequently,research & development,1,1,technical degree,3,male,2,2,manufacturing director,1,married,4298,5,no,19,3,3,1,6,1,3,2,2,2,0
49,0,non-travel,research & development,18,4,life sciences,4,male,3,2,manufacturing director,4,divorced,6804,1,yes,15,3,1,2,7,0,3,7,7,1,7
34,0,travel_frequently,research & development,10,4,medical,4,male,3,1,research scientist,3,divorced,3815,1,yes,17,3,4,1,5,4,4,5,3,2,0
40,0,travel_rarely,research & development,19,2,medical,3,male,3,2,laboratory technician,4,married,2741,8,yes,15,3,3,1,15,2,4,7,2,3,7
38,1,travel_rarely,research & development,29,1,medical,2,male,3,2,healthcare representative,1,married,6673,7,yes,19,3,2,0,17,2,3,1,0,0,0
29,1,travel_rarely,sales,27,3,marketing,2,female,3,3,sales executive,4,married,7639,1,no,22,4,4,3,10,3,2,10,4,1,9
22,0,travel_rarely,research & development,5,3,life sciences,4,male,4,1,research scientist,2,divorced,2328,1,yes,16,3,1,1,4,2,2,4,2,2,2
36,0,travel_frequently,research & development,18,1,medical,2,female,3,1,laboratory technician,4,single,2153,1,no,13,3,1,0,8,2,3,8,1,1,7
40,0,non-travel,research & development,9,5,life sciences,4,male,2,2,healthcare representative,4,married,4876,9,no,14,3,4,1,5,5,1,3,2,0,2
46,0,travel_rarely,research & development,1,4,medical,4,male,3,3,healthcare representative,1,divorced,9396,7,no,16,3,3,1,17,3,3,4,2,0,3
32,1,travel_rarely,sales,4,4,medical,4,male,1,3,sales executive,4,married,10400,1,no,11,3,3,0,14,2,2,14,8,9,8
30,0,non-travel,research & development,1,1,life sciences,3,male,2,3,manufacturing director,3,single,8474,1,no,22,4,3,0,12,2,3,11,8,5,8
27,0,travel_frequently,sales,20,3,life sciences,4,female,3,2,sales executive,3,single,9981,1,no,14,3,4,0,7,2,3,7,7,0,7
51,0,travel_rarely,research & development,8,4,life sciences,2,male,2,3,research director,2,married,12490,5,no,16,3,4,2,16,5,1,10,9,4,7
30,1,travel_rarely,research & development,3,3,technical degree,4,female,3,1,research scientist,1,single,2657,5,yes,11,3,3,0,8,5,3,5,2,0,4
41,0,travel_rarely,sales,6,3,life sciences,4,female,3,3,manager,4,single,13591,3,yes,18,3,3,0,16,3,3,1,0,0,0
30,1,travel_frequently,sales,26,4,marketing,3,female,2,2,sales executive,1,single,6696,5,no,15,3,3,0,9,5,2,6,3,0,1
29,1,travel_rarely,research & development,1,3,technical degree,3,male,3,1,research scientist,3,single,2058,0,no,14,3,4,0,7,1,2,6,2,1,5
45,0,non-travel,sales,6,3,medical,4,female,2,3,sales executive,4,single,8865,6,no,12,3,4,0,23,2,3,19,7,12,8
54,0,travel_rarely,sales,3,3,marketing,4,female,3,2,sales executive,1,married,5940,2,no,14,3,4,1,16,4,3,6,2,0,5
36,0,travel_rarely,research & development,5,2,life sciences,4,male,3,2,laboratory technician,2,single,5914,8,no,16,3,4,0,16,3,4,13,11,3,7
33,0,travel_rarely,research & development,4,4,medical,3,female,2,1,research scientist,2,married,2622,6,no,21,4,4,0,7,3,3,3,2,1,1
37,0,travel_frequently,research & development,11,3,other,2,male,3,3,research director,4,divorced,12185,1,yes,14,3,3,3,10,1,3,10,8,0,7
38,0,travel_rarely,sales,3,3,life sciences,1,male,3,3,sales executive,3,divorced,10609,0,no,12,3,3,2,17,6,2,16,10,5,13
31,0,non-travel,research & development,1,4,medical,3,male,1,2,manufacturing director,3,married,4345,0,no,12,3,4,1,6,2,3,5,4,1,4
59,0,travel_rarely,research & development,3,3,life sciences,3,male,2,1,research scientist,4,married,2177,3,no,17,3,1,1,7,6,3,1,0,0,0
37,0,travel_frequently,sales,4,4,marketing,1,male,3,1,sales representative,4,divorced,2793,4,no,17,3,3,1,13,2,3,9,8,5,8
29,0,travel_frequently,sales,1,1,medical,2,female,3,3,sales executive,4,married,7918,1,no,14,3,4,1,11,5,3,11,10,4,1
35,0,travel_frequently,sales,1,3,marketing,3,female,3,3,sales executive,3,single,8789,1,no,14,3,1,0,10,3,4,10,7,0,8
29,1,travel_rarely,research & development,18,1,medical,3,male,2,1,research scientist,4,single,2389,1,yes,13,3,3,0,4,3,2,4,3,0,1
52,0,travel_rarely,research & development,2,3,life sciences,3,female,2,1,laboratory technician,4,single,3212,7,no,15,3,2,0,6,3,2,2,2,2,2
42,0,travel_rarely,research & development,4,2,technical degree,3,male,3,5,manager,4,married,19232,1,no,11,3,4,0,22,3,3,22,17,11,15
59,0,travel_rarely,human resources,6,2,medical,2,male,3,1,human resources,3,married,2267,8,no,17,3,4,0,7,2,2,2,2,2,2
50,0,travel_rarely,sales,1,4,medical,4,female,3,5,manager,4,divorced,19517,3,no,11,3,3,1,32,3,2,7,0,0,6
33,1,travel_rarely,research & development,14,3,medical,3,male,3,1,laboratory technician,4,married,2436,5,yes,13,3,3,1,8,2,1,5,4,0,4
43,0,travel_rarely,sales,16,3,marketing,4,female,3,4,manager,4,married,16064,5,yes,22,4,3,1,22,3,3,17,13,1,9
33,1,travel_rarely,research & development,2,2,life sciences,1,female,3,1,laboratory technician,1,married,2707,7,no,20,4,1,0,13,3,4,9,7,1,7
52,0,non-travel,sales,2,4,life sciences,1,male,2,5,manager,3,single,19068,1,yes,18,3,4,0,33,2,4,33,7,15,12
32,0,travel_rarely,sales,4,2,life sciences,3,female,3,1,sales representative,2,married,3931,2,no,11,3,1,1,6,5,3,4,3,1,2
32,1,travel_rarely,research & development,1,3,life sciences,4,male,2,1,laboratory technician,3,single,3730,0,yes,14,3,4,0,4,2,1,3,2,1,2
39,0,travel_rarely,research & development,1,4,medical,3,female,3,1,laboratory technician,3,divorced,2232,7,no,14,3,3,3,7,1,3,3,2,1,2
32,0,non-travel,sales,26,4,marketing,3,male,3,2,sales executive,4,married,4465,0,no,18,3,1,0,4,2,3,3,2,2,2
41,0,travel_rarely,research & development,19,2,life sciences,3,male,3,2,research scientist,1,divorced,3072,2,no,16,3,1,2,17,2,2,1,0,0,0
40,0,travel_rarely,research & development,24,2,technical degree,1,male,3,2,research scientist,4,divorced,3319,1,no,17,3,1,2,9,3,3,9,8,4,7
45,0,travel_rarely,research & development,1,3,other,3,male,4,5,manager,4,married,19202,0,no,11,3,3,1,25,2,3,24,0,1,7
31,0,travel_frequently,research & development,3,4,medical,2,male,3,3,research director,3,divorced,13675,9,no,12,3,1,1,9,3,3,2,2,2,2
33,0,travel_rarely,research & development,5,4,life sciences,3,female,2,1,research scientist,4,married,2911,1,no,13,3,3,1,2,2,2,2,2,0,2
34,0,travel_rarely,research & development,2,4,life sciences,4,male,2,2,manufacturing director,1,married,5957,6,no,13,3,2,1,13,3,3,11,9,5,9
37,0,travel_rarely,research & development,1,2,medical,3,female,2,1,research scientist,1,married,3920,2,no,14,3,1,1,17,2,2,3,1,0,2
45,0,travel_frequently,research & development,7,4,life sciences,1,male,4,2,manufacturing director,3,married,6434,4,no,17,3,4,1,9,1,3,3,2,0,2
37,1,travel_frequently,research & development,10,3,medical,1,male,3,3,manufacturing director,3,divorced,10048,6,no,11,3,2,2,17,5,3,1,0,0,0
39,0,travel_frequently,research & development,2,4,technical degree,3,female,3,3,healthcare representative,3,single,10938,0,no,25,4,4,0,20,1,3,19,6,11,8
29,0,travel_rarely,research & development,15,3,life sciences,3,male,3,1,research scientist,4,single,2340,1,no,19,3,1,0,6,1,3,6,5,1,5
42,0,travel_rarely,research & development,17,2,life sciences,4,female,4,2,research scientist,1,single,6545,3,yes,13,3,3,0,10,1,3,3,2,0,2
29,0,travel_rarely,sales,20,2,marketing,4,male,3,2,sales executive,4,divorced,6931,2,no,14,3,4,1,10,2,3,3,2,0,2
25,0,travel_rarely,research & development,1,3,life sciences,1,female,3,2,manufacturing director,3,married,4898,0,no,12,3,4,2,5,3,3,4,2,1,2
42,0,travel_rarely,research & development,2,3,medical,4,female,2,1,laboratory technician,1,divorced,2593,0,yes,11,3,3,1,10,4,3,9,6,7,8
40,0,travel_rarely,research & development,2,2,medical,1,male,3,5,research director,3,divorced,19436,0,no,19,3,4,1,22,5,3,21,7,3,9
51,0,travel_rarely,research & development,1,3,life sciences,3,male,3,1,research scientist,4,married,2723,1,no,11,3,2,0,1,0,2,1,0,0,0
31,1,travel_frequently,research & development,29,2,medical,3,male,2,1,laboratory technician,2,single,3479,0,no,11,3,2,0,6,2,4,5,4,1,4
32,0,travel_frequently,research & development,7,3,life sciences,2,male,4,1,laboratory technician,2,married,2794,1,no,20,4,3,0,5,3,1,5,1,0,3
38,0,non-travel,sales,2,2,life sciences,4,male,2,2,sales executive,4,married,5249,3,no,18,3,4,1,13,0,3,8,7,7,5
32,0,travel_rarely,research & development,2,1,technical degree,4,male,2,2,laboratory technician,1,single,2176,4,no,13,3,4,0,9,5,3,6,2,0,4
46,0,travel_rarely,sales,2,3,technical degree,3,female,1,4,manager,2,married,16872,3,yes,12,3,2,1,28,2,2,7,7,7,7
28,1,travel_rarely,research & development,2,4,life sciences,1,male,3,1,laboratory technician,3,single,3485,2,no,11,3,3,0,5,5,1,0,0,0,0
29,0,travel_rarely,sales,2,3,medical,1,male,2,2,sales executive,2,married,6644,2,no,19,3,2,2,10,2,3,0,0,0,0
31,0,travel_rarely,research & development,23,3,medical,2,male,2,2,healthcare representative,4,married,5582,0,no,21,4,2,1,10,2,3,9,0,7,8
25,0,non-travel,research & development,5,2,life sciences,2,male,4,2,healthcare representative,1,divorced,4000,1,no,12,3,4,2,6,2,3,6,3,1,5
45,0,travel_rarely,research & development,20,2,medical,3,male,3,4,healthcare representative,4,married,13496,0,yes,14,3,2,0,21,2,3,20,7,4,10
36,0,travel_rarely,research & development,6,3,life sciences,4,male,3,1,laboratory technician,4,married,3210,0,no,11,3,3,1,16,4,3,15,13,10,11
55,0,travel_rarely,research & development,1,3,medical,4,male,3,5,manager,1,single,19045,0,yes,14,3,3,0,37,2,3,36,10,4,13
47,1,non-travel,research & development,29,4,life sciences,1,male,3,3,manager,2,married,11849,1,yes,12,3,4,1,10,2,2,10,7,9,9
28,0,travel_rarely,research & development,9,3,medical,4,male,3,1,research scientist,4,married,2070,1,no,23,4,4,1,5,3,2,5,2,0,4
37,0,travel_rarely,sales,6,4,medical,3,male,3,2,sales executive,4,married,6502,4,no,14,3,2,1,7,5,4,5,4,0,1
21,0,travel_rarely,research & development,3,2,medical,4,male,2,1,research scientist,3,single,3230,1,no,17,3,1,0,3,4,4,3,2,1,0
37,0,non-travel,research & development,1,4,medical,1,female,3,3,research director,4,divorced,13603,2,yes,18,3,1,2,15,2,3,5,2,0,2
35,0,travel_rarely,research & development,22,3,life sciences,2,female,4,3,manager,2,divorced,11996,7,no,18,3,2,1,10,6,2,7,7,6,2
38,0,travel_rarely,sales,7,2,medical,1,female,4,2,sales executive,1,divorced,5605,1,yes,24,4,3,1,8,3,3,8,0,7,7
26,0,travel_frequently,research & development,1,3,life sciences,3,female,3,2,manufacturing director,2,divorced,6397,1,no,20,4,1,1,6,6,1,6,5,1,4
50,0,travel_rarely,research & development,4,1,life sciences,1,male,3,5,research director,2,divorced,19144,3,no,14,3,1,2,28,4,2,10,4,1,6
53,0,travel_rarely,research & development,3,4,medical,3,male,3,4,research director,3,married,17584,3,yes,16,3,4,3,21,5,2,5,3,1,3
42,0,travel_rarely,sales,1,1,life sciences,2,male,3,2,sales executive,3,married,4907,1,no,25,4,3,0,20,3,3,20,16,11,6
29,0,travel_frequently,sales,2,2,life sciences,2,male,3,2,sales executive,4,single,4554,1,no,18,3,1,0,10,3,2,10,7,0,9
55,0,travel_rarely,research & development,20,2,technical degree,2,male,3,2,laboratory technician,4,married,5415,3,yes,19,3,4,1,12,4,3,10,7,0,8
26,0,travel_frequently,research & development,11,2,medical,1,male,3,2,healthcare representative,1,married,4741,1,yes,13,3,3,1,5,3,3,5,3,3,3
37,0,travel_rarely,research & development,1,3,life sciences,4,female,3,1,research scientist,4,single,2115,1,no,12,3,2,0,17,3,3,17,12,5,7
44,1,travel_frequently,research & development,24,3,life sciences,4,male,3,1,laboratory technician,3,divorced,3161,3,yes,22,4,4,1,19,0,1,1,0,0,0
38,0,travel_rarely,research & development,23,4,life sciences,4,male,3,2,healthcare representative,4,divorced,5745,9,no,14,3,2,1,10,2,3,2,2,1,2
26,1,travel_rarely,research & development,16,4,medical,1,male,3,1,laboratory technician,2,divorced,2373,2,yes,13,3,4,1,5,2,3,3,2,0,2
28,0,travel_rarely,research & development,8,2,life sciences,4,female,3,1,research scientist,4,single,3310,1,no,21,4,4,0,5,3,3,5,3,0,2
49,0,travel_frequently,research & development,10,4,life sciences,3,female,3,5,research director,1,single,18665,9,yes,11,3,4,0,22,4,3,3,2,1,2
36,0,travel_rarely,research & development,3,3,technical degree,3,male,3,2,research scientist,2,single,4485,4,no,12,3,4,0,10,2,3,8,0,7,7
31,0,travel_frequently,sales,5,3,marketing,4,female,3,1,sales representative,2,divorced,2789,1,no,11,3,3,1,2,5,2,2,2,2,2
26,1,travel_rarely,sales,4,4,marketing,4,male,2,2,sales executive,4,single,5828,1,yes,12,3,2,0,8,0,3,8,7,7,4
37,0,travel_frequently,research & development,9,3,medical,2,male,3,1,research scientist,4,married,2326,1,yes,12,3,3,3,4,3,2,4,2,1,2
42,0,travel_frequently,sales,26,3,marketing,3,female,3,4,sales executive,2,married,13525,5,no,14,3,4,1,23,2,4,20,4,4,8
18,1,travel_rarely,research & development,3,3,life sciences,3,male,3,1,laboratory technician,3,single,1420,1,no,13,3,3,0,0,2,3,0,0,0,0
35,0,travel_rarely,sales,16,3,marketing,3,male,3,3,sales executive,2,married,8020,0,no,15,3,3,2,12,3,2,11,9,6,9
36,0,travel_frequently,research & development,18,4,life sciences,3,male,4,1,laboratory technician,4,married,3688,4,no,18,3,4,2,4,2,3,1,0,0,0
51,0,travel_rarely,research & development,2,3,medical,4,male,1,2,manufacturing director,2,divorced,5482,5,no,18,3,4,1,13,3,3,4,1,1,2
41,0,travel_rarely,sales,2,4,life sciences,4,male,3,4,manager,2,single,16015,1,no,19,3,2,0,22,2,3,22,10,0,4
18,0,travel_rarely,sales,10,3,medical,4,female,2,1,sales representative,3,single,1200,1,no,12,3,1,0,0,2,3,0,0,0,0
28,0,travel_rarely,research & development,16,2,medical,2,male,4,2,healthcare representative,1,single,5661,0,no,19,3,3,0,9,2,3,8,3,0,7
31,0,travel_rarely,sales,7,3,technical degree,2,male,4,2,sales executive,4,married,6929,4,no,11,3,2,1,10,3,2,8,7,7,7
39,0,travel_rarely,research & development,1,3,medical,3,male,4,3,healthcare representative,4,divorced,9613,0,no,17,3,1,3,19,5,2,18,10,3,7
36,0,non-travel,research & development,24,4,life sciences,2,female,3,2,laboratory technician,2,married,5674,7,no,15,3,3,1,11,3,3,9,8,0,8
32,0,travel_rarely,sales,7,3,life sciences,4,male,2,2,sales executive,3,married,5484,1,no,14,3,3,1,13,3,2,13,8,4,8
38,0,travel_rarely,research & development,25,2,life sciences,1,female,2,3,research director,2,married,12061,3,no,17,3,3,1,19,2,3,10,8,0,1
58,0,non-travel,research & development,1,4,life sciences,4,male,1,2,healthcare representative,3,divorced,5660,2,yes,13,3,4,1,12,2,3,5,3,1,2
31,0,travel_rarely,research & development,5,4,technical degree,3,male,3,1,research scientist,4,married,4821,0,yes,12,3,3,1,6,4,3,5,2,0,3
31,0,travel_rarely,human resources,2,3,human resources,1,male,2,2,human resources,1,married,6410,3,no,12,3,4,0,9,1,3,2,2,1,0
45,0,travel_frequently,research & development,7,3,life sciences,1,male,3,3,laboratory technician,1,divorced,5210,1,no,18,3,1,1,24,2,3,24,9,9,11
31,0,travel_rarely,research & development,2,4,life sciences,3,male,3,1,research scientist,4,divorced,2695,0,yes,18,3,2,1,3,2,1,2,2,2,2
33,0,travel_frequently,research & development,5,4,life sciences,4,female,3,3,manager,2,married,11878,6,no,11,3,2,2,12,2,3,10,6,8,8
39,0,travel_rarely,research & development,10,1,medical,3,male,3,4,manager,1,married,17068,1,yes,14,3,4,0,21,3,3,21,9,11,10
43,0,travel_frequently,research & development,10,4,life sciences,3,female,3,1,laboratory technician,4,single,2455,0,no,19,3,1,0,9,5,3,8,7,1,7
49,0,travel_rarely,research & development,1,2,technical degree,3,female,2,4,healthcare representative,3,single,13964,7,yes,12,3,4,0,25,2,3,7,1,0,7
52,1,travel_rarely,research & development,8,4,medical,3,male,2,2,research scientist,2,married,4941,2,no,15,3,1,0,11,3,2,8,2,7,7
27,0,travel_rarely,research & development,5,3,life sciences,3,female,3,1,research scientist,2,single,2478,1,yes,12,3,2,0,4,2,2,4,3,1,2
32,0,travel_rarely,sales,8,2,technical degree,3,female,2,2,sales executive,2,married,5228,1,yes,11,3,4,0,13,2,3,13,12,11,9
27,0,travel_rarely,sales,2,3,life sciences,4,male,3,2,sales executive,3,single,4478,1,yes,11,3,1,0,5,3,3,5,4,0,4
31,0,travel_rarely,sales,7,3,marketing,4,male,3,2,sales executive,4,divorced,7547,4,no,12,3,4,3,13,3,3,7,7,1,7
32,0,travel_rarely,research & development,2,4,medical,1,female,4,2,research scientist,4,single,5055,7,no,16,3,3,0,10,0,2,7,7,0,7
28,1,travel_rarely,research & development,2,4,medical,1,male,1,1,research scientist,4,married,3464,5,yes,13,3,4,0,5,4,2,3,2,2,2
30,0,travel_rarely,research & development,28,2,medical,4,female,3,2,research scientist,4,married,5775,1,no,13,3,4,2,11,2,3,10,8,1,9
31,0,travel_frequently,research & development,7,2,life sciences,3,female,2,3,manufacturing director,3,married,8943,1,no,24,4,1,1,10,2,3,10,9,8,9
39,0,travel_frequently,research & development,7,2,medical,3,male,2,5,manager,4,married,19272,1,no,15,3,1,1,21,2,3,21,9,13,3
39,1,travel_rarely,sales,3,2,medical,4,female,3,2,sales executive,3,married,5238,4,yes,18,3,1,0,12,3,2,1,0,0,0
33,0,travel_frequently,sales,10,3,marketing,2,male,2,2,sales executive,4,single,4682,3,no,14,3,3,0,9,6,2,7,7,0,1
47,0,travel_rarely,research & development,5,5,life sciences,4,male,3,5,research director,3,married,18300,4,no,11,3,2,1,21,2,3,3,2,1,1
43,0,travel_frequently,research & development,10,4,life sciences,3,female,2,2,laboratory technician,3,divorced,5257,1,no,11,3,2,1,9,3,4,9,7,0,0
27,0,non-travel,sales,1,1,marketing,3,male,3,2,sales executive,2,married,6349,0,yes,13,3,4,1,6,0,3,5,4,1,4
54,0,travel_frequently,research & development,20,4,life sciences,4,female,3,2,research scientist,3,single,4869,3,no,12,3,4,0,20,4,2,4,3,0,3
43,0,travel_rarely,research & development,7,3,life sciences,3,female,3,3,healthcare representative,1,married,9985,8,no,16,3,1,1,10,1,2,1,0,0,0
45,0,travel_rarely,research & development,8,4,other,4,male,3,2,research scientist,4,married,3697,9,no,14,3,1,2,12,3,3,10,9,9,8
40,0,travel_rarely,sales,1,2,medical,2,male,1,2,sales executive,4,married,7457,2,yes,22,4,3,3,6,2,2,4,3,0,2
29,1,travel_rarely,research & development,8,4,other,2,male,1,1,laboratory technician,1,married,2119,1,yes,11,3,4,0,7,4,2,7,7,0,7
29,0,travel_rarely,research & development,9,5,other,2,male,2,1,laboratory technician,4,single,3983,0,no,17,3,3,0,4,2,3,3,2,2,2
30,0,travel_rarely,sales,5,3,marketing,4,female,2,2,sales executive,3,divorced,6118,1,no,13,3,3,3,10,2,3,10,9,1,2
27,0,travel_rarely,sales,8,4,marketing,2,female,3,2,sales executive,2,married,6214,1,no,18,3,1,1,8,3,3,8,7,0,7
37,0,travel_rarely,research & development,5,2,medical,4,male,3,2,manufacturing director,4,divorced,6347,7,no,16,3,3,2,8,2,2,6,2,0,4
38,0,travel_rarely,research & development,15,2,life sciences,3,male,2,3,research director,4,divorced,11510,0,yes,14,3,2,1,12,3,3,11,10,2,9
31,0,travel_rarely,research & development,7,4,medical,3,female,3,3,manufacturing director,4,single,7143,1,yes,14,3,3,0,11,2,2,11,9,4,10
29,0,travel_rarely,sales,10,1,marketing,4,female,2,2,sales executive,2,divorced,8268,1,yes,14,3,1,2,7,2,3,7,7,1,7
35,0,travel_rarely,research & development,5,4,technical degree,3,male,3,3,manufacturing director,2,single,8095,0,no,13,3,4,0,17,5,3,16,6,0,13
23,0,travel_rarely,research & development,26,1,life sciences,3,male,3,1,research scientist,4,divorced,2904,1,no,12,3,3,2,4,2,2,4,2,0,2
